,ids,e_value,hit_start,hit_end,bitscore
1109,E9BDA8,1.87501e-47,238,488,170.257
1110,Q02Z38,1.91869e-47,36,329,166.02
1111,C5B9H0,1.96302e-47,47,333,166.79
1112,A2RL29,2.08874e-47,36,329,166.02
1113,Q04CB0,2.21096e-47,42,313,166.02
1114,A1TNF7,2.36082e-47,61,296,165.635
1115,Q1GBV3,2.38147e-47,42,313,166.02
1116,A9MQA3,2.52361e-47,47,347,166.405
1117,B2IPN4,2.9224e-47,40,299,165.635
1118,P44334,4.011e-47,177,479,169.102
1119,Q6MUI1,5.2411e-47,36,317,164.864
1120,Q97QG5,5.52428e-47,40,299,164.864
1121,B8ZJR9,7.12633e-47,40,299,164.479
1122,C1CEK5,1.10092e-46,40,299,164.094
1123,B5E4Y3,1.10092e-46,40,299,164.094
1124,Q57TB5,1.11146e-46,47,333,164.479
1125,E9PU28,1.20804e-46,211,498,168.331
1126,P24547,1.68231e-46,228,498,167.946
1127,A9BNR6,1.71791e-46,92,296,163.709
1128,B2UNA2,1.7946e-46,94,340,164.094
1129,C5CT60,2.33664e-46,37,322,163.324
1130,Q045S8,2.35428e-46,42,313,163.324
1131,P12268,3.00264e-46,211,498,167.561
1132,B1Y3C1,3.02038e-46,94,341,163.324
1133,B0UXP9,3.88852e-46,254,498,167.176
1134,Q0WD32,3.9581e-46,204,478,166.405
1135,P12269,6.19197e-46,228,498,166.405
1136,Q6F1U6,1.02293e-45,36,318,161.398
1137,B1XWM8,1.3016e-45,36,322,161.398
1138,Q3SWY3,1.56919e-45,228,498,165.635
1139,Q8G3N6,1.64388e-45,285,534,166.02
1140,Q5FHY3,1.74394e-45,42,313,161.013
1141,F6S675,2.13625e-45,226,496,164.864
1142,Q6GMG5,2.29704e-45,228,498,165.635
1143,Q07152,5.5527e-45,273,521,164.479
1144,Q5RGV1,6.06618e-45,228,498,163.709
1145,P20839,6.38727e-45,228,498,163.709
1146,F7CYY5,8.93394e-45,175,499,163.324
1147,Q03TT0,1.26752e-44,37,310,158.701
1148,Q12CT8,1.33759e-44,37,322,158.701
1149,A0JNA3,1.73646e-44,228,498,162.553
1150,A1VMA8,8.42702e-44,36,318,156.39
1151,P50096,8.83716e-44,228,498,160.627
1152,D3ZLZ7,9.69465e-44,228,498,160.627
1153,Q1WT04,1.03017e-43,33,307,156.39
1154,A1WIJ3,1.18339e-43,36,296,156.005
1155,O06179,4.83962e-43,7,362,155.62
1156,A5FHT2,3.05691e-42,89,343,152.923
