,target name,target accession,tlen,query name,accession,qlen,E-value,score,bias,#,of,c-Evalue,i-Evalue,score_2,bias_2,from,to,from_2,to_2,from_3,to_3,acc,description of target,ids
1461,sp|B2ICL0|HIS6_BEII9,-,276,MSA_C_1_denoised1_swissprot,-,340,0.0071,20.5,2.3,1,2,0.24,64,7.5,0.1,189,236,61,108,42,118,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Beijerinckia indica subsp. indica (strain ATCC 9039 / DSM 1715 / NCIB 8712) OX=395963 GN=hisF PE=3 SV=1,B2ICL0
1462,sp|B2ICL0|HIS6_BEII9,-,276,MSA_C_1_denoised1_swissprot,-,340,0.0071,20.5,2.3,2,2,0.0054,1.4,12.9,0.5,191,234,185,229,173,245,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Beijerinckia indica subsp. indica (strain ATCC 9039 / DSM 1715 / NCIB 8712) OX=395963 GN=hisF PE=3 SV=1,B2ICL0
1463,sp|B1JED1|HIS6_PSEPW,-,256,MSA_C_1_denoised1_swissprot,-,340,0.0071,20.5,1.3,1,2,0.017,4.4,11.3,0.1,185,236,58,109,42,119,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Pseudomonas putida (strain W619) OX=390235 GN=hisF PE=3 SV=1,B1JED1
1464,sp|B1JED1|HIS6_PSEPW,-,256,MSA_C_1_denoised1_swissprot,-,340,0.0071,20.5,1.3,2,2,0.12,33,8.4,0.1,193,234,192,234,172,247,0.77,Imidazole glycerol phosphate synthase subunit HisF OS=Pseudomonas putida (strain W619) OX=390235 GN=hisF PE=3 SV=1,B1JED1
1465,sp|B8H6U2|HIS6_PSECP,-,258,MSA_C_1_denoised1_swissprot,-,340,0.0071,20.5,1.3,1,2,0.018,4.8,11.2,0.1,187,235,60,108,43,120,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Pseudarthrobacter chlorophenolicus (strain ATCC 700700 / DSM 12829 / CIP 107037 / JCM 12360 / KCTC 9906 / NCIMB 13794 / A6) OX=452863 GN=hisF PE=3 SV=1,B8H6U2
1466,sp|B8H6U2|HIS6_PSECP,-,258,MSA_C_1_denoised1_swissprot,-,340,0.0071,20.5,1.3,2,2,0.12,31,8.5,0.2,191,239,192,240,160,254,0.80,Imidazole glycerol phosphate synthase subunit HisF OS=Pseudarthrobacter chlorophenolicus (strain ATCC 700700 / DSM 12829 / CIP 107037 / JCM 12360 / KCTC 9906 / NCIMB 13794 / A6) OX=452863 GN=hisF PE=3 SV=1,B8H6U2
1467,sp|A3M0X0|LLDD_ACIBT,-,383,MSA_C_1_denoised1_swissprot,-,340,0.0071,20.4,0.8,1,1,5.2e-05,0.014,19.5,0.7,188,248,284,346,267,373,0.80,L-lactate dehydrogenase OS=Acinetobacter baumannii (strain ATCC 17978 / CIP 53.77 / LMG 1025 / NCDC KC755 / 5377) OX=400667 GN=lldD PE=3 SV=2,A3M0X0
1468,sp|B0V6L1|LLDD_ACIBY,-,383,MSA_C_1_denoised1_swissprot,-,340,0.0071,20.4,0.8,1,1,5.2e-05,0.014,19.5,0.7,188,248,284,346,267,373,0.80,L-lactate dehydrogenase OS=Acinetobacter baumannii (strain AYE) OX=509173 GN=lldD PE=3 SV=1,B0V6L1
1469,sp|B2I061|LLDD_ACIBC,-,383,MSA_C_1_denoised1_swissprot,-,340,0.0071,20.4,0.8,1,1,5.2e-05,0.014,19.5,0.7,188,248,284,346,267,373,0.80,L-lactate dehydrogenase OS=Acinetobacter baumannii (strain ACICU) OX=405416 GN=lldD PE=3 SV=1,B2I061
1470,sp|B7H2H0|LLDD_ACIB3,-,383,MSA_C_1_denoised1_swissprot,-,340,0.0071,20.4,0.8,1,1,5.2e-05,0.014,19.5,0.7,188,248,284,346,267,373,0.80,L-lactate dehydrogenase OS=Acinetobacter baumannii (strain AB307-0294) OX=557600 GN=lldD PE=3 SV=1,B7H2H0
1471,sp|B7IBS4|LLDD_ACIB5,-,383,MSA_C_1_denoised1_swissprot,-,340,0.0071,20.4,0.8,1,1,5.2e-05,0.014,19.5,0.7,188,248,284,346,267,373,0.80,L-lactate dehydrogenase OS=Acinetobacter baumannii (strain AB0057) OX=480119 GN=lldD PE=3 SV=1,B7IBS4
1472,sp|P26721|HIS6_AZOBR,-,261,MSA_C_1_denoised1_swissprot,-,340,0.0072,20.4,1.1,1,2,0.093,24,8.8,0.1,190,238,62,110,48,181,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Azospirillum brasilense OX=192 GN=hisF PE=3 SV=1,P26721
1473,sp|P26721|HIS6_AZOBR,-,261,MSA_C_1_denoised1_swissprot,-,340,0.0072,20.4,1.1,2,2,0.019,4.9,11.1,0.2,191,214,185,208,149,234,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Azospirillum brasilense OX=192 GN=hisF PE=3 SV=1,P26721
1474,sp|B8J249|HIS4_DESDA,-,250,MSA_C_1_denoised1_swissprot,-,340,0.0072,20.4,1.1,1,2,0.25,66,7.4,0.1,192,233,64,105,51,111,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Desulfovibrio desulfuricans (strain ATCC 27774 / DSM 6949 / MB) OX=525146 GN=hisA PE=3 SV=1,B8J249
1475,sp|B8J249|HIS4_DESDA,-,250,MSA_C_1_denoised1_swissprot,-,340,0.0072,20.4,1.1,2,2,0.012,3,11.8,0.1,200,233,188,221,176,222,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Desulfovibrio desulfuricans (strain ATCC 27774 / DSM 6949 / MB) OX=525146 GN=hisA PE=3 SV=1,B8J249
1476,sp|Q8ZUF0|PDXS_PYRAE,-,336,MSA_C_1_denoised1_swissprot,-,340,0.0074,20.4,1.6,1,1,3.5e-05,0.0091,20.1,0.1,191,240,233,284,226,313,0.90,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Pyrobaculum aerophilum (strain ATCC 51768 / IM2 / DSM 7523 / JCM 9630 / NBRC 100827) OX=178306 GN=pdxS PE=3 SV=1,Q8ZUF0
1477,sp|Q3KJI5|HIS6_PSEPF,-,256,MSA_C_1_denoised1_swissprot,-,340,0.0074,20.4,1.6,1,2,0.017,4.3,11.3,0.1,185,236,58,109,44,122,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Pseudomonas fluorescens (strain Pf0-1) OX=205922 GN=hisF PE=3 SV=1,Q3KJI5
1478,sp|Q3KJI5|HIS6_PSEPF,-,256,MSA_C_1_denoised1_swissprot,-,340,0.0074,20.4,1.6,2,2,0.11,30,8.5,0.1,193,234,192,234,172,249,0.77,Imidazole glycerol phosphate synthase subunit HisF OS=Pseudomonas fluorescens (strain Pf0-1) OX=205922 GN=hisF PE=3 SV=1,Q3KJI5
1479,sp|B8GU31|HIS4_THISH,-,242,MSA_C_1_denoised1_swissprot,-,340,0.0074,20.4,2.9,1,2,0.13,33,8.4,0.1,194,233,66,106,61,112,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Thioalkalivibrio sulfidiphilus (strain HL-EbGR7) OX=396588 GN=hisA PE=3 SV=1,B8GU31
1480,sp|B8GU31|HIS4_THISH,-,242,MSA_C_1_denoised1_swissprot,-,340,0.0074,20.4,2.9,2,2,0.0078,2,12.4,0.3,196,233,185,225,171,237,0.79,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Thioalkalivibrio sulfidiphilus (strain HL-EbGR7) OX=396588 GN=hisA PE=3 SV=1,B8GU31
1481,sp|B1L5U5|IMDH_KORCO,-,476,MSA_C_1_denoised1_swissprot,-,340,0.0075,20.4,7.7,1,2,0.013,3.5,11.6,0.1,5,46,40,81,37,94,0.86,Inosine-5'-monophosphate dehydrogenase OS=Korarchaeum cryptofilum (strain OPF8) OX=374847 GN=guaB PE=3 SV=1,B1L5U5
1482,sp|B1L5U5|IMDH_KORCO,-,476,MSA_C_1_denoised1_swissprot,-,340,0.0075,20.4,7.7,2,2,0.012,3.3,11.7,0.6,201,241,322,367,302,373,0.81,Inosine-5'-monophosphate dehydrogenase OS=Korarchaeum cryptofilum (strain OPF8) OX=374847 GN=guaB PE=3 SV=1,B1L5U5
1483,sp|Q8PW37|IDI2_METMA,-,365,MSA_C_1_denoised1_swissprot,-,340,0.0075,20.4,1.1,1,1,0.00024,0.062,17.4,0.1,197,229,259,291,251,309,0.85,Isopentenyl-diphosphate delta-isomerase OS=Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 / Goe1 / Go1 / JCM 11833 / OCM 88) OX=192952 GN=fni PE=3 SV=1,Q8PW37
1484,sp|B8D710|HIS4_BUCAT,-,246,MSA_C_1_denoised1_swissprot,-,340,0.0076,20.4,0.2,1,1,0.00012,0.031,18.3,0.0,190,235,61,106,51,116,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Buchnera aphidicola subsp. Acyrthosiphon pisum (strain Tuc7) OX=561501 GN=hisA PE=3 SV=1,B8D710
1485,sp|O59185|PYRDB_PYRHO,-,303,MSA_C_1_denoised1_swissprot,-,340,0.0077,20.3,0.3,1,1,7.8e-05,0.02,19.0,0.2,194,233,226,265,216,270,0.90,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3) OX=70601 GN=pyrD PE=3 SV=1",O59185
1486,sp|C4XSN4|HIS4_DESMR,-,247,MSA_C_1_denoised1_swissprot,-,340,0.0079,20.3,0.4,1,2,0.09,23,8.9,0.1,191,240,63,112,54,118,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Desulfovibrio magneticus (strain ATCC 700980 / DSM 13731 / RS-1) OX=573370 GN=hisA PE=3 SV=1,C4XSN4
1487,sp|C4XSN4|HIS4_DESMR,-,247,MSA_C_1_denoised1_swissprot,-,340,0.0079,20.3,0.4,2,2,0.055,14,9.6,0.0,196,226,184,214,170,218,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Desulfovibrio magneticus (strain ATCC 700980 / DSM 13731 / RS-1) OX=573370 GN=hisA PE=3 SV=1,C4XSN4
1488,sp|O32912|Y2066_MYCLE,-,478,MSA_C_1_denoised1_swissprot,-,340,0.0079,20.3,3.4,1,2,0.22,58,7.6,0.1,6,37,44,75,42,101,0.86,Uncharacterized oxidoreductase ML2066 OS=Mycobacterium leprae (strain TN) OX=272631 GN=ML2066 PE=3 SV=1,O32912
1489,sp|O32912|Y2066_MYCLE,-,478,MSA_C_1_denoised1_swissprot,-,340,0.0079,20.3,3.4,2,2,0.011,2.8,11.9,0.0,199,240,326,367,313,387,0.88,Uncharacterized oxidoreductase ML2066 OS=Mycobacterium leprae (strain TN) OX=272631 GN=ML2066 PE=3 SV=1,O32912
1490,sp|Q8U0P6|PYRDB_PYRFU,-,300,MSA_C_1_denoised1_swissprot,-,340,0.0079,20.3,0.1,1,1,6.6e-05,0.017,19.2,0.1,194,233,223,262,213,273,0.90,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1) OX=186497 GN=pyrD PE=3 SV=1",Q8U0P6
1491,sp|C5D8Q2|PYRDB_GEOSW,-,313,MSA_C_1_denoised1_swissprot,-,340,0.0079,20.3,0.3,1,1,3e-05,0.0079,20.3,0.3,191,233,225,267,218,272,0.92,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Geobacillus sp. (strain WCH70) OX=471223 GN=pyrD PE=3 SV=1",C5D8Q2
1492,sp|A9BX71|HIS4_DELAS,-,246,MSA_C_1_denoised1_swissprot,-,340,0.008,20.3,3.6,1,2,0.078,20,9.1,0.1,192,235,64,109,52,113,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Delftia acidovorans (strain DSM 14801 / SPH-1) OX=398578 GN=hisA PE=3 SV=1,A9BX71
1493,sp|A9BX71|HIS4_DELAS,-,246,MSA_C_1_denoised1_swissprot,-,340,0.008,20.3,3.6,2,2,0.0094,2.4,12.1,0.5,196,233,186,226,173,237,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Delftia acidovorans (strain DSM 14801 / SPH-1) OX=398578 GN=hisA PE=3 SV=1,A9BX71
1494,sp|Q0I9E5|HIS4_SYNS3,-,256,MSA_C_1_denoised1_swissprot,-,340,0.008,20.3,0.2,1,2,0.2,53,7.7,0.0,194,239,66,111,63,123,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Synechococcus sp. (strain CC9311) OX=64471 GN=hisA PE=3 SV=1,Q0I9E5
1495,sp|Q0I9E5|HIS4_SYNS3,-,256,MSA_C_1_denoised1_swissprot,-,340,0.008,20.3,0.2,2,2,0.031,8.1,10.4,0.2,194,233,182,224,172,229,0.78,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Synechococcus sp. (strain CC9311) OX=64471 GN=hisA PE=3 SV=1,Q0I9E5
1496,sp|P62449|HIS6_BACC1,-,252,MSA_C_1_denoised1_swissprot,-,340,0.0081,20.3,0.3,1,2,0.15,39,8.2,0.1,185,233,57,105,35,111,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cereus (strain ATCC 10987 / NRS 248) OX=222523 GN=hisF PE=3 SV=1,P62449
1497,sp|P62449|HIS6_BACC1,-,252,MSA_C_1_denoised1_swissprot,-,340,0.0081,20.3,0.3,2,2,0.03,7.9,10.4,0.0,191,226,185,220,174,247,0.79,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cereus (strain ATCC 10987 / NRS 248) OX=222523 GN=hisF PE=3 SV=1,P62449
1498,sp|Q8DZL4|GUAC_STRA5,-,327,MSA_C_1_denoised1_swissprot,-,340,0.0081,20.3,0.1,1,1,0.00012,0.03,18.4,0.0,199,239,199,239,189,248,0.87,GMP reductase OS=Streptococcus agalactiae serotype V (strain ATCC BAA-611 / 2603 V/R) OX=208435 GN=guaC PE=3 SV=1,Q8DZL4
1499,sp|B9DS39|GUAC_STRU0,-,327,MSA_C_1_denoised1_swissprot,-,340,0.0081,20.3,0.4,1,1,0.00012,0.03,18.4,0.1,197,239,197,239,185,245,0.88,GMP reductase OS=Streptococcus uberis (strain ATCC BAA-854 / 0140J) OX=218495 GN=guaC PE=3 SV=1,B9DS39
1500,sp|B8H3Q5|LLDD_CAUVN,-,383,MSA_C_1_denoised1_swissprot,-,340,0.0081,20.3,1.6,1,1,5.2e-05,0.014,19.5,1.6,185,249,281,347,245,377,0.75,L-lactate dehydrogenase OS=Caulobacter vibrioides (strain NA1000 / CB15N) OX=565050 GN=lldD PE=3 SV=1,B8H3Q5
1501,sp|Q9A943|LLDD_CAUVC,-,383,MSA_C_1_denoised1_swissprot,-,340,0.0081,20.3,1.6,1,1,5.2e-05,0.014,19.5,1.6,185,249,281,347,245,377,0.75,L-lactate dehydrogenase OS=Caulobacter vibrioides (strain ATCC 19089 / CB15) OX=190650 GN=lldD PE=3 SV=1,Q9A943
1502,sp|Q8E578|GUAC_STRA3,-,327,MSA_C_1_denoised1_swissprot,-,340,0.0081,20.3,0.1,1,1,0.00012,0.031,18.3,0.0,199,239,199,239,189,246,0.87,GMP reductase OS=Streptococcus agalactiae serotype III (strain NEM316) OX=211110 GN=guaC PE=3 SV=1,Q8E578
1503,sp|Q5YYP3|HIS6_NOCFA,-,257,MSA_C_1_denoised1_swissprot,-,340,0.0081,20.3,4.1,1,2,0.09,23,8.9,0.1,190,238,63,111,48,126,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Nocardia farcinica (strain IFM 10152) OX=247156 GN=hisF PE=3 SV=1,Q5YYP3
1504,sp|Q5YYP3|HIS6_NOCFA,-,257,MSA_C_1_denoised1_swissprot,-,340,0.0081,20.3,4.1,2,2,0.0082,2.1,12.3,1.1,192,234,193,235,161,243,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Nocardia farcinica (strain IFM 10152) OX=247156 GN=hisF PE=3 SV=1,Q5YYP3
1505,sp|A8G3E4|HIS6_PROM2,-,256,MSA_C_1_denoised1_swissprot,-,340,0.0082,20.3,0.1,1,2,0.027,7.1,10.6,0.0,188,233,60,105,48,121,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Prochlorococcus marinus (strain MIT 9215) OX=93060 GN=hisF PE=3 SV=1,A8G3E4
1506,sp|A8G3E4|HIS6_PROM2,-,256,MSA_C_1_denoised1_swissprot,-,340,0.0082,20.3,0.1,2,2,0.21,56,7.7,0.0,191,223,187,219,178,231,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Prochlorococcus marinus (strain MIT 9215) OX=93060 GN=hisF PE=3 SV=1,A8G3E4
1507,sp|A0RBM2|HIS6_BACAH,-,252,MSA_C_1_denoised1_swissprot,-,340,0.0082,20.3,0.3,1,2,0.11,28,8.6,0.1,183,233,55,105,35,111,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus thuringiensis (strain Al Hakam) OX=412694 GN=hisF PE=3 SV=1,A0RBM2
1508,sp|A0RBM2|HIS6_BACAH,-,252,MSA_C_1_denoised1_swissprot,-,340,0.0082,20.3,0.3,2,2,0.047,12,9.8,0.0,191,223,185,217,175,248,0.76,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus thuringiensis (strain Al Hakam) OX=412694 GN=hisF PE=3 SV=1,A0RBM2
1509,sp|C1EMQ7|HIS6_BACC3,-,252,MSA_C_1_denoised1_swissprot,-,340,0.0082,20.3,0.3,1,2,0.11,28,8.6,0.1,183,233,55,105,35,111,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cereus (strain 03BB102) OX=572264 GN=hisF PE=3 SV=1,C1EMQ7
1510,sp|C1EMQ7|HIS6_BACC3,-,252,MSA_C_1_denoised1_swissprot,-,340,0.0082,20.3,0.3,2,2,0.047,12,9.8,0.0,191,223,185,217,175,248,0.76,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cereus (strain 03BB102) OX=572264 GN=hisF PE=3 SV=1,C1EMQ7
1511,sp|Q07UQ9|HIS6_RHOP5,-,255,MSA_C_1_denoised1_swissprot,-,340,0.0082,20.2,0.8,1,2,0.067,18,9.3,0.1,190,236,62,108,41,123,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Rhodopseudomonas palustris (strain BisA53) OX=316055 GN=hisF PE=3 SV=1,Q07UQ9
1512,sp|Q07UQ9|HIS6_RHOP5,-,255,MSA_C_1_denoised1_swissprot,-,340,0.0082,20.2,0.8,2,2,0.051,13,9.7,0.1,192,224,187,219,178,245,0.79,Imidazole glycerol phosphate synthase subunit HisF OS=Rhodopseudomonas palustris (strain BisA53) OX=316055 GN=hisF PE=3 SV=1,Q07UQ9
1513,sp|Q6D407|HIS4_PECAS,-,245,MSA_C_1_denoised1_swissprot,-,340,0.0085,20.2,1.2,1,2,0.0026,0.67,14.0,0.2,189,235,60,106,50,114,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672) OX=218491 GN=hisA PE=3 SV=1,Q6D407
1514,sp|Q6D407|HIS4_PECAS,-,245,MSA_C_1_denoised1_swissprot,-,340,0.0085,20.2,1.2,2,2,1.3,3.3e+02,5.1,0.1,203,236,197,230,177,238,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672) OX=218491 GN=hisA PE=3 SV=1,Q6D407
1515,sp|B1IC44|GUAC_STRPI,-,328,MSA_C_1_denoised1_swissprot,-,340,0.0085,20.2,0.7,1,1,6.6e-05,0.017,19.2,0.1,197,240,197,240,189,247,0.87,GMP reductase OS=Streptococcus pneumoniae (strain Hungary19A-6) OX=487214 GN=guaC PE=3 SV=1,B1IC44
1516,sp|B0KI45|HIS6_PSEPG,-,256,MSA_C_1_denoised1_swissprot,-,340,0.0086,20.2,1.6,1,2,0.017,4.4,11.3,0.1,185,236,58,109,42,119,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Pseudomonas putida (strain GB-1) OX=76869 GN=hisF PE=3 SV=1,B0KI45
1517,sp|B0KI45|HIS6_PSEPG,-,256,MSA_C_1_denoised1_swissprot,-,340,0.0086,20.2,1.6,2,2,0.13,34,8.4,0.1,193,234,192,234,172,246,0.77,Imidazole glycerol phosphate synthase subunit HisF OS=Pseudomonas putida (strain GB-1) OX=76869 GN=hisF PE=3 SV=1,B0KI45
1518,sp|C1L0J2|HIS6_LISMC,-,251,MSA_C_1_denoised1_swissprot,-,340,0.0086,20.2,0.6,1,2,0.036,9.5,10.2,0.1,185,234,57,106,36,116,0.76,Imidazole glycerol phosphate synthase subunit HisF OS=Listeria monocytogenes serotype 4b (strain CLIP80459) OX=568819 GN=hisF PE=3 SV=1,C1L0J2
1519,sp|C1L0J2|HIS6_LISMC,-,251,MSA_C_1_denoised1_swissprot,-,340,0.0086,20.2,0.6,2,2,0.13,34,8.3,0.0,192,222,185,215,177,240,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Listeria monocytogenes serotype 4b (strain CLIP80459) OX=568819 GN=hisF PE=3 SV=1,C1L0J2
1520,sp|Q722Y7|HIS6_LISMF,-,251,MSA_C_1_denoised1_swissprot,-,340,0.0086,20.2,0.6,1,2,0.036,9.5,10.2,0.1,185,234,57,106,36,116,0.76,Imidazole glycerol phosphate synthase subunit HisF OS=Listeria monocytogenes serotype 4b (strain F2365) OX=265669 GN=hisF PE=3 SV=1,Q722Y7
1521,sp|Q722Y7|HIS6_LISMF,-,251,MSA_C_1_denoised1_swissprot,-,340,0.0086,20.2,0.6,2,2,0.13,34,8.3,0.0,192,222,185,215,177,240,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Listeria monocytogenes serotype 4b (strain F2365) OX=265669 GN=hisF PE=3 SV=1,Q722Y7
1522,sp|Q1I3G8|HIS6_PSEE4,-,256,MSA_C_1_denoised1_swissprot,-,340,0.0086,20.2,1.6,1,2,0.017,4.4,11.3,0.1,185,236,58,109,42,119,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Pseudomonas entomophila (strain L48) OX=384676 GN=hisF PE=3 SV=1,Q1I3G8
1523,sp|Q1I3G8|HIS6_PSEE4,-,256,MSA_C_1_denoised1_swissprot,-,340,0.0086,20.2,1.6,2,2,0.13,34,8.4,0.1,193,234,192,234,172,246,0.77,Imidazole glycerol phosphate synthase subunit HisF OS=Pseudomonas entomophila (strain L48) OX=384676 GN=hisF PE=3 SV=1,Q1I3G8
1524,sp|B9E8T2|PDXS_MACCJ,-,295,MSA_C_1_denoised1_swissprot,-,340,0.0087,20.2,1.5,1,2,9.9,2.6e+03,2.2,0.3,192,225,66,96,54,102,0.72,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Macrococcus caseolyticus (strain JCSC5402) OX=458233 GN=pdxS PE=3 SV=1,B9E8T2
1525,sp|B9E8T2|PDXS_MACCJ,-,295,MSA_C_1_denoised1_swissprot,-,340,0.0087,20.2,1.5,2,2,0.00035,0.09,16.8,0.1,197,252,200,254,184,263,0.78,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Macrococcus caseolyticus (strain JCSC5402) OX=458233 GN=pdxS PE=3 SV=1,B9E8T2
1526,sp|A4J0M0|THIG_DESRM,-,257,MSA_C_1_denoised1_swissprot,-,340,0.0088,20.2,0.7,1,1,5.2e-05,0.014,19.5,0.7,186,239,161,214,139,226,0.91,Thiazole synthase OS=Desulfotomaculum reducens (strain MI-1) OX=349161 GN=thiG PE=3 SV=1,A4J0M0
1527,sp|Q8TVL8|PDXS_METKA,-,295,MSA_C_1_denoised1_swissprot,-,340,0.009,20.1,0.1,1,1,3.4e-05,0.009,20.1,0.1,191,237,192,240,184,258,0.87,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938) OX=190192 GN=pdxS PE=3 SV=1,Q8TVL8
1528,sp|A4VUJ2|GUAC_STRSY,-,327,MSA_C_1_denoised1_swissprot,-,340,0.0091,20.1,1.0,1,1,6.5e-05,0.017,19.2,0.1,197,240,197,240,187,249,0.88,GMP reductase OS=Streptococcus suis (strain 05ZYH33) OX=391295 GN=guaC PE=3 SV=2,A4VUJ2
1529,sp|A4W0T4|GUAC_STRS2,-,327,MSA_C_1_denoised1_swissprot,-,340,0.0091,20.1,1.0,1,1,6.5e-05,0.017,19.2,0.1,197,240,197,240,187,249,0.88,GMP reductase OS=Streptococcus suis (strain 98HAH33) OX=391296 GN=guaC PE=3 SV=2,A4W0T4
1530,sp|B9JXW8|HIS4_AGRVS,-,244,MSA_C_1_denoised1_swissprot,-,340,0.0091,20.1,0.7,1,2,2.2,5.6e+02,4.3,0.1,194,233,66,105,61,111,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Agrobacterium vitis (strain S4 / ATCC BAA-846) OX=311402 GN=hisA PE=3 SV=1,B9JXW8
1531,sp|B9JXW8|HIS4_AGRVS,-,244,MSA_C_1_denoised1_swissprot,-,340,0.0091,20.1,0.7,2,2,0.0022,0.57,14.2,0.0,196,225,184,213,180,224,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Agrobacterium vitis (strain S4 / ATCC BAA-846) OX=311402 GN=hisA PE=3 SV=1,B9JXW8
1532,sp|B5YE90|HIS6_DICT6,-,252,MSA_C_1_denoised1_swissprot,-,340,0.0091,20.1,0.1,1,2,0.021,5.4,11.0,0.2,190,235,62,107,14,118,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Dictyoglomus thermophilum (strain ATCC 35947 / DSM 3960 / H-6-12) OX=309799 GN=hisF PE=3 SV=1,B5YE90
1533,sp|B5YE90|HIS6_DICT6,-,252,MSA_C_1_denoised1_swissprot,-,340,0.0091,20.1,0.1,2,2,0.35,91,7.0,0.0,193,234,187,228,160,244,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Dictyoglomus thermophilum (strain ATCC 35947 / DSM 3960 / H-6-12) OX=309799 GN=hisF PE=3 SV=1,B5YE90
1534,sp|B5EX43|HIS4_SALA4,-,245,MSA_C_1_denoised1_swissprot,-,340,0.0091,20.1,2.9,1,2,0.00026,0.067,17.2,0.5,185,239,56,110,48,113,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Salmonella agona (strain SL483) OX=454166 GN=hisA PE=3 SV=1,B5EX43
1535,sp|B5EX43|HIS4_SALA4,-,245,MSA_C_1_denoised1_swissprot,-,340,0.0091,20.1,2.9,2,2,5.2,1.4e+03,3.1,0.1,207,236,201,230,182,238,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Salmonella agona (strain SL483) OX=454166 GN=hisA PE=3 SV=1,B5EX43
